source,idColName,iden,text,startByte,endByte,pdncID
pdnc,qID,Q478-0,you,242659,242662,3
booknlp,COREF,53,he,242714,242716,15
pdnc,qID,Q480-0,Mrs. Pontellier,243014,243029,3
pdnc,qID,Q480-0,you,243031,243034,3
booknlp,COREF,53,he,243047,243049,15
booknlp,COREF,53,his,243078,243081,15
booknlp,COREF,53,his,243099,243102,15
booknlp,COREF,53,his,243116,243119,15
exp,exp_name,edna,Edna,243229,243233,3
exp,exp_name,robert,Robert,243574,243580,15
booknlp,COREF,53,his,243602,243605,15
exp,exp_name,edna,Edna,243629,243633,3
booknlp,COREF,53,him,243670,243673,15
booknlp,COREF,53,his,243701,243704,15
exp,exp_name,robert,Robert,243991,243997,15
booknlp,COREF,53,He,244029,244031,15
booknlp,COREF,53,he,244109,244111,15
booknlp,COREF,53,he,244122,244124,15
booknlp,COREF,53,I,244199,244200,15
booknlp,COREF,53,he,244228,244230,15
pdnc,qID,Q480-2,you,244243,244246,3
booknlp,COREF,53,me,244260,244262,15
booknlp,COREF,53,me,244269,244271,15
pdnc,qID,Q481-0,You,244282,244285,15
booknlp,COREF,53,me,244297,244299,15
pdnc,qID,Q481-0,You,244301,244304,15
booknlp,COREF,53,I,244432,244433,15
booknlp,COREF,53,he,244473,244475,15
booknlp,COREF,53,His,244527,244530,15
booknlp,COREF,53,he,244552,244554,15
pdnc,qID,Q483-0,You,244655,244658,15
pdnc,qID,Q483-0,your,244673,244677,15
exp,exp_name,edna,Edna,244711,244715,3
pdnc,qID,Q485-0,you,244801,244804,15
booknlp,COREF,53,me,244849,244851,15
booknlp,COREF,53,he,244898,244900,15
booknlp,COREF,53,his,244940,244943,15
booknlp,COREF,53,you,245117,245120,15
pdnc,qID,Q489-0,you,245182,245185,15
pdnc,qID,Q489-0,You,245197,245200,15
pdnc,qID,Q491-0,you,245329,245332,15
pdnc,qID,Q491-0,you,245421,245424,15
pdnc,qID,Q491-0,you,245463,245466,15
exp,exp_name,arobin,Arobin,245786,245792,1
exp,exp_name,mrs. merriman,Mrs. Merriman,245824,245837,14
booknlp,COREF,122,her,245916,245919,14
pdnc,qID,Q495-0,you,245939,245942,1
pdnc,qID,Q495-0,Arobin,245947,245953,1
exp,exp_name,robert,Robert,245961,245967,15
pdnc,qID,Q496-0,Lebrun,246002,246008,15
booknlp,COREF,122,I,246022,246023,14
pdnc,qID,Q496-0,you,246040,246043,15
pdnc,qID,Q496-0,you,246074,246077,15
pdnc,qID,Q498-0,you,246142,246145,15
booknlp,COREF,122,I,246188,246189,14
booknlp,COREF,122,I,246198,246199,14
booknlp,COREF,122,I,246242,246243,14
pdnc,qID,Q499-0,you,246362,246365,1
exp,exp_name,edna,Edna,246374,246378,3
booknlp,COREF,122,my,246386,246388,14
booknlp,COREF,122,I,246394,246395,14
booknlp,COREF,122,I,246432,246433,14
booknlp,COREF,122,me,246468,246470,14
booknlp,COREF,122,I,246476,246477,14
pdnc,qID,Q501-0,You,246495,246498,1
pdnc,qID,Q501-0,Robert,246524,246530,15
booknlp,COREF,122,I,246541,246542,14
pdnc,qID,Q502-0,Robert,246573,246579,15
pdnc,qID,Q502-0,he,246585,246587,15
booknlp,COREF,53,I,246626,246627,15
booknlp,COREF,53,myself,246645,246651,15
exp,exp_name,robert,Robert,246671,246677,15
exp,exp_name,edna,Edna,246710,246714,3
booknlp,COREF,53,my,246731,246733,15
pdnc,qID,Q503-1,Mr. Pontellier,246745,246759,5
pdnc,qID,Q503-1,you,246765,246768,3
booknlp,COREF,53,He,246778,246780,15
exp,exp_name,arobin,Arobin,246798,246804,1
pdnc,qID,Q504-0,Lebrun,246840,246846,15
exp,exp_name,arobin,Arobin,246854,246860,1
exp,exp_name,robert,Robert,246866,246872,15
booknlp,COREF,53,I,246884,246885,15
pdnc,qID,Q504-1,you,246898,246901,3
pdnc,qID,Q504-1,him,246911,246914,15
pdnc,qID,Q505-0,him,246926,246929,15
pdnc,qID,Q505-1,you,247012,247015,1
pdnc,qID,Q507-0,Mrs. Merriman,247119,247132,14
pdnc,qID,Q507-1,you,247151,247154,1
pdnc,qID,Q507-1,her,247159,247162,14
pdnc,qID,Q507-1,her,247169,247172,14
pdnc,qID,Q507-1,her,247260,247263,14
pdnc,qID,Q507-1,her,247288,247291,14
exp,exp_name,arobin,Arobin,247354,247360,1
booknlp,COREF,77,I,247363,247364,1
pdnc,qID,Q508-1,you,247377,247380,3
exp,exp_name,edna,Edna,247396,247400,3
exp,exp_name,arobin,Arobin,247481,247487,1
booknlp,COREF,77,he,247534,247536,1
booknlp,COREF,77,his,247544,247547,1
booknlp,COREF,77,He,247588,247590,1
booknlp,COREF,77,me,247626,247628,1
booknlp,COREF,77,He,247661,247663,1
pdnc,qID,Q512-0,you,247764,247767,3
booknlp,COREF,77,he,247781,247783,1
pdnc,qID,Q512-1,you,247821,247824,3
booknlp,COREF,77,I,247917,247918,1
pdnc,qID,Q513-0,You,247964,247967,1
booknlp,COREF,77,I,248011,248012,1
booknlp,COREF,77,I,248027,248028,1
booknlp,COREF,77,I,248039,248040,1
booknlp,COREF,77,myself,248054,248060,1
pdnc,qID,Q514-0,You,248062,248065,3
booknlp,COREF,77,I,248076,248077,1
booknlp,COREF,77,I,248093,248094,1
pdnc,qID,Q514-0,you,248103,248106,3
booknlp,COREF,77,He,248110,248112,1
pdnc,qID,Q515-0,you,248173,248176,1
booknlp,COREF,77,I,248201,248202,1
booknlp,COREF,77,I,248228,248229,1
booknlp,COREF,77,I,248242,248243,1
booknlp,COREF,77,he,248275,248277,1
booknlp,COREF,77,I,248382,248383,1
pdnc,qID,Q517-0,you,248390,248393,3
booknlp,COREF,77,he,248408,248410,1
booknlp,COREF,77,he,248421,248423,1
exp,exp_name,robert,Robert,248584,248590,15
booknlp,COREF,53,he,248597,248599,15
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,248612,248630,7
booknlp,COREF,53,his,248652,248655,15
booknlp,COREF,53,his,248663,248666,15
booknlp,COREF,53,he,248859,248861,15
booknlp,COREF,53,He,248879,248881,15
booknlp,COREF,53,he,248895,248897,15
booknlp,COREF,53,him,248933,248936,15
booknlp,COREF,53,his,248948,248951,15
booknlp,COREF,53,his,248970,248973,15
booknlp,COREF,53,he,248993,248995,15
exp,exp_name,edna,Edna,249092,249096,3
booknlp,COREF,53,He,249224,249226,15
exp,exp_name,robert,Robert,249496,249502,15
booknlp,COREF,53,he,249567,249569,15
booknlp,COREF,53,he,249639,249641,15
booknlp,COREF,53,him,249685,249688,15
booknlp,COREF,53,his,249698,249701,15
booknlp,COREF,53,he,249742,249744,15
booknlp,COREF,53,he,249762,249764,15
booknlp,COREF,53,him,249827,249830,15
booknlp,COREF,53,his,249844,249847,15
booknlp,COREF,53,his,249905,249908,15
booknlp,COREF,53,He,249960,249962,15
booknlp,COREF,53,his,250023,250026,15
booknlp,COREF,53,he,250068,250070,15
booknlp,COREF,53,him,250136,250139,15
booknlp,COREF,53,his,250205,250208,15
booknlp,COREF,53,he,250220,250222,15
exp,exp_name,edna,Edna,250248,250252,3
exp,exp_name,maid,maid,250294,250298,8
exp,exp_name,arobin,Arobin,250908,250914,1
exp,exp_name,arobin,Arobin,251528,251534,1
exp,exp_name,edna,Edna,251602,251606,3
exp,exp_name,robert,Robert,251898,251904,15
booknlp,COREF,53,He,251957,251959,15
booknlp,COREF,53,him,252110,252113,15
booknlp,COREF,53,his,252207,252210,15
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,252234,252252,7
exp,exp_name,madame lebrun,Madame Lebrun,252267,252280,6
booknlp,COREF,53,he,252310,252312,15
exp,exp_name,arobin,Arobin,252345,252351,1
booknlp,COREF,77,him,252388,252391,1
booknlp,COREF,77,His,252438,252441,1
exp,exp_name,arobin,Arobin,252666,252672,1
exp,exp_name,edna,Edna,252750,252754,3
booknlp,COREF,77,he,252840,252842,1
exp,exp_name,arobin,Arobin,252904,252910,1
booknlp,COREF,77,He,252939,252941,1
booknlp,COREF,77,his,252999,253002,1
exp,exp_name,edna,Edna,253834,253838,3
exp,exp_name,robert,Robert,254781,254787,15
pdnc,qID,Q518-0,you,254844,254847,15
booknlp,COREF,53,He,254919,254921,15
pdnc,qID,Q519-0,you,255011,255014,3
booknlp,COREF,53,he,255033,255035,15
booknlp,COREF,53,I,255078,255079,15
booknlp,COREF,53,I,255172,255173,15
pdnc,qID,Q522-0,you,255201,255204,15
pdnc,qID,Q522-0,you,255218,255221,15
booknlp,COREF,53,my,255233,255235,15
exp,exp_name,edna,Edna,255287,255291,3
booknlp,COREF,53,he,255342,255344,15
booknlp,COREF,53,him,255358,255361,15
booknlp,COREF,53,him,255509,255512,15
booknlp,COREF,53,him,255549,255552,15
pdnc,qID,Q523-0,you,255579,255582,15
pdnc,qID,Q523-0,Robert,255602,255608,15
pdnc,qID,Q524-0,you,255679,255682,3
pdnc,qID,Q524-0,Mrs. Pontellier,255696,255711,3
pdnc,qID,Q524-0,you,255720,255723,3
booknlp,COREF,53,me,255730,255732,15
booknlp,COREF,53,he,255758,255760,15
booknlp,COREF,53,I,255792,255793,15
pdnc,qID,Q524-1,you,255825,255828,3
booknlp,COREF,53,I,255829,255830,15
booknlp,COREF,53,I,255858,255859,15
booknlp,COREF,53,I,255882,255883,15
pdnc,qID,Q524-1,you,255899,255902,3
pdnc,qID,Q524-1,you,255917,255920,3
booknlp,COREF,53,me,255941,255943,15
pdnc,qID,Q525-0,You,255982,255985,15
pdnc,qID,Q525-1,You,256033,256036,15
booknlp,COREF,53,yourself,256042,256050,15
booknlp,COREF,53,yourself,256128,256136,15
pdnc,qID,Q525-1,you,256137,256140,15
pdnc,qID,Q525-1,your,256197,256201,15
pdnc,qID,Q525-1,you,256251,256254,15
pdnc,qID,Q525-1,you,256356,256359,15
pdnc,qID,Q525-1,you,256386,256389,15
booknlp,COREF,53,I,256403,256404,15
pdnc,qID,Q526-0,you,256416,256419,3
booknlp,COREF,53,I,256430,256431,15
pdnc,qID,Q526-0,you,256487,256490,3
booknlp,COREF,53,me,256510,256512,15
pdnc,qID,Q526-0,you,256565,256568,3
booknlp,COREF,53,me,256580,256582,15
pdnc,qID,Q527-0,your,256693,256697,15
pdnc,qID,Q527-0,Robert,256706,256712,15
pdnc,qID,Q527-0,You,256737,256740,15
pdnc,qID,Q529-1,you,256996,256999,15
pdnc,qID,Q529-2,you,257484,257487,15
pdnc,qID,Q529-2,your,257535,257539,15
pdnc,qID,Q529-2,your,257627,257631,15
pdnc,qID,Q529-2,you,257673,257676,15
pdnc,qID,Q531-0,you,257767,257770,15
exp,exp_name,edna,Edna,258081,258085,3
exp,exp_name,robert,Robert,258621,258627,15
booknlp,COREF,53,he,258684,258686,15
booknlp,COREF,53,his,258718,258721,15
exp,exp_name,edna,Edna,258765,258769,3
pdnc,qID,Q533-0,Robert,258938,258944,15
pdnc,qID,Q533-1,you,258962,258965,15
pdnc,qID,Q535-0,you,259453,259456,3
pdnc,qID,Q535-1,you,259478,259481,3
pdnc,qID,Q536-0,you,259610,259613,15
pdnc,qID,Q537-0,you,259701,259704,3
pdnc,qID,Q537-0,you,259720,259723,3
pdnc,qID,Q537-0,L once Pontellier,259729,259746,5
pdnc,qID,Q537-0,you,259778,259781,3
pdnc,qID,Q537-0,you,259785,259788,3
pdnc,qID,Q537-0,his,259804,259807,5
pdnc,qID,Q537-0,you,259846,259849,3
pdnc,qID,Q537-0,you,259885,259888,3
pdnc,qID,Q538-0,you,260071,260074,3
pdnc,qID,Q538-0,you,260105,260108,3
pdnc,qID,Q540-0,you,260188,260191,3
pdnc,qID,Q540-0,your,260268,260272,3
pdnc,qID,Q541-0,Your,260303,260307,15
pdnc,qID,Q542-0,you,260370,260373,3
pdnc,qID,Q543-0,you,260389,260392,15
pdnc,qID,Q543-0,L once Pontellier,260424,260441,5
pdnc,qID,Q547-0,you,260697,260700,15
pdnc,qID,Q547-0,you,260710,260713,15
pdnc,qID,Q548-0,you,260834,260837,3
pdnc,qID,Q549-0,You,261029,261032,15
pdnc,qID,Q549-0,your,261077,261081,15
pdnc,qID,Q549-0,you,261122,261125,15
pdnc,qID,Q549-0,Mr. Pontellier,261135,261149,5
pdnc,qID,Q549-0,Mr. Pontellier,261189,261203,5
pdnc,qID,Q549-0,he,261273,261275,5
exp,exp_name,robert,Robert,261296,261302,15
booknlp,COREF,53,yours,261334,261339,15
booknlp,COREF,53,you,261360,261363,15
pdnc,qID,Q550-0,you,261411,261414,3
exp,exp_name,madame ratignolle,Madame Ratignolle,261498,261515,0
exp,exp_name,madame,Madame,261575,261581,17
exp,exp_name,mrs. pontellier,Mrs. Pontellier,261613,261628,3
exp,exp_name,edna,Edna,261673,261677,3
booknlp,COREF,53,me,261759,261761,15
pdnc,qID,Q552-0,you,261777,261780,3
exp,exp_name,robert,Robert,261791,261797,15
booknlp,COREF,53,him,261954,261957,15
booknlp,COREF,53,He,261959,261961,15
booknlp,COREF,53,his,262002,262005,15
pdnc,qID,Q554-0,my sweet Robert,262023,262038,15
booknlp,COREF,53,me,262045,262047,15
booknlp,COREF,53,He,262058,262060,15
booknlp,COREF,53,his,262131,262134,15
booknlp,COREF,53,him,262163,262166,15
pdnc,qID,Q555-0,you,262177,262180,15
pdnc,qID,Q555-1,you,262204,262207,15
pdnc,qID,Q555-1,you,262220,262223,15
pdnc,qID,Q555-1,you,262232,262235,15
pdnc,qID,Q555-1,you,262299,262302,15
pdnc,qID,Q555-1,your,262332,262336,15
pdnc,qID,Q555-1,you,262386,262389,15
pdnc,qID,Q555-1,my Robert,262425,262434,15
pdnc,qID,Q555-1,We,262436,262438,15
pdnc,qID,Q555-1,my friend,262536,262545,0
pdnc,qID,Q555-1,you,262551,262554,15
pdnc,qID,Q555-1,you,262593,262596,15
pdnc,qID,Q555-1,Robert,262615,262621,15
pdnc,qID,Q556-0,Edna,262650,262654,3
pdnc,qID,Q556-1,you,262695,262698,3
pdnc,qID,Q557-0,you,262783,262786,15
exp,exp_name,edna,Edna,263022,263026,3
exp,exp_name,ratignolle,Ratignolle,263065,263075,0
exp,exp_name,edna,Edna,263186,263190,3
exp,exp_name,madame ratignolle,Madame Ratignolle,263253,263270,0
exp,exp_name,mrs. pontellier,Mrs. Pontellier,263420,263435,3
exp,exp_name,the nurse,The nurse,263471,263480,4
booknlp,COREF,1626,she,263531,263534,4
exp,exp_name,edna,Edna,263670,263674,3
exp,exp_name,madame ratignolle,Madame Ratignolle,263823,263840,0
exp,exp_name,the nurse,The nurse,264236,264245,4
booknlp,COREF,1626,she,264384,264387,4
exp,exp_name,edna,Edna,264404,264408,3
pdnc,qID,Q558-1,Mandelet,264430,264438,2
pdnc,qID,Q558-1,he,264440,264442,2
pdnc,qID,Q558-1,He,264476,264478,2
pdnc,qID,Q558-1,he,264484,264486,2
pdnc,qID,Q558-1,Jos phine,264564,264573,4
exp,exp_name,madame,Madame,264737,264743,17
exp,exp_name,madame,Madame,264778,264784,17
exp,exp_name,edna,Edna,264833,264837,3
exp,exp_name,the nurse,The nurse,265024,265033,4
booknlp,COREF,1626,she,265116,265119,4
pdnc,qID,Q559-1,Mandelet,265128,265136,2
booknlp,COREF,1626,I,265191,265192,4
exp,exp_name,the nurse,the nurse,265279,265288,4
exp,exp_name,mrs. pontellier,Mrs. Pontellier,265321,265336,3
exp,exp_name,ratignolle,Ratignolle,265421,265431,0
exp,exp_name,doctor mandelet,Doctor Mandelet,265518,265533,2
exp,exp_name,doctor mandelet,Doctor Mandelet,265681,265696,2
exp,exp_name,madame ratignolle,Madame Ratignolle,265718,265735,0
booknlp,COREF,120,He,265751,265753,2
booknlp,COREF,120,He,265848,265850,2
exp,exp_name,edna,Edna,265867,265871,3
booknlp,COREF,120,him,265899,265902,2
booknlp,COREF,120,him,265932,265935,2
exp,exp_name,madame ratignolle,Madame Ratignolle,265941,265958,0
exp,exp_name,edna,Edna,265982,265986,3
exp,exp_name,edna,Edna,266116,266120,3
exp,exp_name,edna,Edna,266676,266680,3
pdnc,qID,Q561-0,Edna,267021,267025,3
exp,exp_name,edna,Edna,267079,267083,3
exp,exp_name,the doctor,The Doctor,267139,267149,2
booknlp,COREF,352,him,267175,267178,2
exp,exp_name,doctor mandelet,Doctor Mandelet,267263,267278,2
booknlp,COREF,120,He,267335,267337,2
booknlp,COREF,120,his,267347,267350,2
booknlp,COREF,120,him,267368,267371,2
exp,exp_name,mrs. pontellier,Mrs. Pontellier,267375,267390,3
booknlp,COREF,120,he,267398,267400,2
exp,exp_name,the doctor,the Doctor,267619,267629,2
booknlp,COREF,120,his,267663,267666,2
booknlp,COREF,120,him,267680,267683,2
exp,exp_name,edna,Edna,267685,267689,3
pdnc,qID,Q562-0,You,267841,267844,3
pdnc,qID,Q562-0,Mrs. Pontellier,267872,267887,3
booknlp,COREF,120,he,267890,267892,2
pdnc,qID,Q562-1,you,267922,267925,3
pdnc,qID,Q562-1,Ad le,267927,267932,0
pdnc,qID,Q562-1,she,267990,267993,0
pdnc,qID,Q562-1,her,268014,268017,0
pdnc,qID,Q562-1,unimpressionable women,268019,268041,0
booknlp,COREF,120,I,268043,268044,2
pdnc,qID,Q562-1,You,268076,268079,3
pdnc,qID,Q564-0,L once,268272,268278,5
pdnc,qID,Q566-0,you,268334,268337,3
exp,exp_name,the doctor,the Doctor,268695,268705,2
booknlp,COREF,352,me,269268,269270,2
pdnc,qID,Q570-0,my dear child,269272,269285,3
exp,exp_name,the doctor,the Doctor,269293,269303,2
pdnc,qID,Q570-1,you,269335,269338,3
booknlp,COREF,352,me,269347,269349,2
booknlp,COREF,352,I,269368,269369,2
pdnc,qID,Q570-1,your,269394,269398,3
booknlp,COREF,352,I,269411,269412,2
pdnc,qID,Q570-1,you,269440,269443,3
booknlp,COREF,352,me,269469,269471,2
booknlp,COREF,352,I,269481,269482,2
pdnc,qID,Q570-1,you,269494,269497,3
booknlp,COREF,352,I,269499,269500,2
booknlp,COREF,352,I,269506,269507,2
booknlp,COREF,352,I,269530,269531,2
pdnc,qID,Q570-1,you,269537,269540,3
pdnc,qID,Q570-1,my dear,269580,269587,3
pdnc,qID,Q571-0,your,269711,269715,2
pdnc,qID,Q571-0,you,269889,269892,2
pdnc,qID,Q571-0,Doctor,270068,270074,2
booknlp,COREF,352,I,270125,270126,2
pdnc,qID,Q572-0,you,270138,270141,3
pdnc,qID,Q572-0,you,270145,270148,3
booknlp,COREF,352,me,270168,270170,2
pdnc,qID,Q572-0,you,270200,270203,3
booknlp,COREF,352,I,270272,270273,2
pdnc,qID,Q572-0,you,270285,270288,3
pdnc,qID,Q572-0,my child,270336,270344,3
exp,exp_name,robert,Robert,270732,270738,15
booknlp,COREF,53,his,270764,270767,15
booknlp,COREF,53,his,270793,270796,15
booknlp,COREF,53,His,270911,270914,15
booknlp,COREF,53,him,270952,270955,15
booknlp,COREF,53,he,270994,270996,15
booknlp,COREF,53,he,271100,271102,15
booknlp,COREF,53,him,271145,271148,15
booknlp,COREF,53,he,271172,271174,15
booknlp,COREF,53,him,271213,271216,15
exp,exp_name,robert,Robert,271483,271489,15
booknlp,COREF,53,He,271536,271538,15
booknlp,COREF,53,he,271585,271587,15
booknlp,COREF,53,I,271650,271651,15
booknlp,COREF,53,I,271678,271679,15
exp,exp_name,edna,Edna,271692,271696,3
exp,exp_name,victor,Victor,272016,272022,18
exp,exp_name,mariequita,Mariequita,272118,272128,9
booknlp,COREF,90,her,272151,272154,9
booknlp,COREF,78,him,272170,272173,18
booknlp,COREF,78,him,272192,272195,18
booknlp,COREF,90,She,272371,272374,9
exp,exp_name,victor,Victor,272402,272408,18
exp,exp_name,mrs. pontellier,Mrs. Pontellier,272432,272447,3
booknlp,COREF,78,He,272451,272453,18
booknlp,COREF,78,he,272552,272554,18
exp,exp_name,mrs. pontellier,Mrs. Pontellier,272697,272712,3
booknlp,COREF,90,She,272863,272866,9
booknlp,COREF,90,her,272879,272882,9
exp,exp_name,victor,Victor,272893,272899,18
exp,exp_name,mrs. pontellier,Mrs. Pontellier,272917,272932,3
booknlp,COREF,78,he,272938,272940,18
booknlp,COREF,90,her,272946,272949,9
booknlp,COREF,90,her,272991,272994,9
booknlp,COREF,90,She,273003,273006,9
booknlp,COREF,78,him,273071,273074,18
booknlp,COREF,78,his,273078,273081,18
booknlp,COREF,90,her,273130,273133,9
booknlp,COREF,90,she,273222,273225,9
booknlp,COREF,90,she,273250,273253,9
booknlp,COREF,90,her,273368,273371,9
exp,exp_name,victor,Victor,273373,273379,18
booknlp,COREF,78,his,273399,273402,18
booknlp,COREF,78,he,273435,273437,18
booknlp,COREF,78,him,273450,273453,18
exp,exp_name,mariequita,Mariequita,273492,273502,9
booknlp,COREF,90,She,273504,273507,9
booknlp,COREF,90,her,273514,273517,9
exp,exp_name,mrs. pontellier,Mrs. Pontellier,273636,273651,3
pdnc,qID,Q573-1,you,273965,273968,18
exp,exp_name,victor,Victor,274119,274125,18
pdnc,qID,Q574-0,you,274287,274290,3
pdnc,qID,Q574-0,you,274306,274309,3
booknlp,COREF,78,him,274376,274379,18
pdnc,qID,Q576-0,you,274390,274393,3
booknlp,COREF,78,he,274425,274427,18
booknlp,COREF,78,I,274445,274446,18
pdnc,qID,Q576-1,you,274481,274484,3
booknlp,COREF,78,you,274498,274501,18
exp,exp_name,mariequita,Mariequita,274536,274546,9
exp,exp_name,mariequita,Mariequita,274549,274559,9
exp,exp_name,mrs. pontellier,Mrs. Pontellier,274655,274670,3
exp,exp_name,victor,Victor,274749,274755,18
exp,exp_name,mrs. pontellier,Mrs. Pontellier,274791,274806,3
booknlp,COREF,90,her,274884,274887,9
booknlp,COREF,90,She,274895,274898,9
pdnc,qID,Q577-0,you,275067,275070,18
exp,exp_name,edna,Edna,275091,275095,3
booknlp,COREF,78,I,275148,275149,18
booknlp,COREF,78,he,275190,275192,18
booknlp,COREF,78,his,275225,275228,18
pdnc,qID,Q578-1,You,275237,275240,3
booknlp,COREF,78,my,275251,275253,18
pdnc,qID,Q578-1,Mariequita,275290,275300,9
pdnc,qID,Q578-1,you,275311,275314,3
pdnc,qID,Q579-0,you,275325,275328,9
exp,exp_name,edna,Edna,275336,275340,3
pdnc,qID,Q579-1,you,275351,275354,9
booknlp,COREF,90,I,275538,275539,9
booknlp,COREF,90,my,275566,275568,9
booknlp,COREF,90,me,275595,275597,9
pdnc,qID,Q580-0,you,275671,275674,9
booknlp,COREF,90,me,275679,275681,9
booknlp,COREF,90,I,275702,275703,9
booknlp,COREF,90,I,275789,275790,9
exp,exp_name,mariequita,Mariequita,275821,275831,9
exp,exp_name,victor,Victor,275844,275850,18
booknlp,COREF,90,she,275896,275899,9
exp,exp_name,edna,Edna,275908,275912,3
pdnc,qID,Q581-0,you,275923,275926,18
exp,exp_name,edna,Edna,275955,275959,3
pdnc,qID,Q581-1,you,276022,276025,18
exp,exp_name,victor,Victor,276071,276077,18
booknlp,COREF,78,I,276100,276101,18
booknlp,COREF,78,I,276136,276137,18
pdnc,qID,Q582-1,She,276187,276190,3
booknlp,COREF,78,me,276207,276209,18
exp,exp_name,edna,Edna,276218,276222,3
exp,exp_name,robert,Robert,276446,276452,15
pdnc,qID,Q583-0,Arobin,276565,276571,1
pdnc,qID,Q583-0,L once Pontellier,276663,276680,5
exp,exp_name,ratignolle,Ratignolle,276783,276793,0
exp,exp_name,robert,Robert,277082,277088,15
booknlp,COREF,53,he,277141,277143,15
booknlp,COREF,53,him,277169,277172,15
exp,exp_name,edna,Edna,277920,277924,3
booknlp,COREF,57,L,279208,279209,5
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,279342,279360,7
booknlp,COREF,84,she,279401,279404,7
exp,exp_name,madame,Madame,279463,279469,17
exp,exp_name,doctor mandelet,Doctor Mandelet,279697,279712,2
exp,exp_name,edna,Edna,279926,279930,3
